structure,tense
"PRP,MD,VB,VBG,NNP,NNP,POS,NNP,IN,DT,NN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,NNS,CC,NN,TO,DT,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,NNS,CC,VBZ,TO,DT,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,NNS,CC,VBZ,TO,DT,NN,IN,NNP",FUTURE_CONTINUES
"PRP,MD,VB,VBG,NNS,CC,VBZ,TO,JJ,NNS,IN,DT,NN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,NNS,CC,VBZ,TO,JJ,NNS,IN,DT,NN,NN,TO,VB,NN,TO,PRP$,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,NNS,CC,VBZ,TO,JJ,NNS,IN,DT,NN,NN,TO,VB,NN,TO,PRP$,NNS,CC,NN,NN,IN,PRP$,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,NNS,CC,VBZ,TO,JJ,NNS,IN,DT,NN,NN,TO,VB,NN,TO,PRP$,NNS,CC,VB,DT,NN,IN,DT,NN,,,VBG,NN,CC,NN,IN,JJ,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,NNS,TO,JJ,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,CD,VBG,JJ,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,JJ,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,JJ,JJ,NN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,JJ,JJ,NN,NN,TO,VB,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,JJ,JJ,NN,NN,TO,VB,JJ,NN,CC,NN,TO,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,JJ,JJ,NN,NN,TO,VB,JJ,NN,CC,NN,TO,JJ,NN,,,VBG,NN,CC,NNS,IN,PRP$,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,JJ,JJ,NN,NN,TO,VB,JJ,NN,CC,NN,TO,JJ,NN,,,VBG,PRP$,NN,IN,NN,IN,DT,NN,TO,VB,DT,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,JJ,NN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,JJ,NN,NN,TO,VB,JJ,NNS,CC,JJ,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,JJ,NN,NN,TO,VB,JJ,NNS,CC,JJ,NNS,WDT,VBP,PRP$,NN,CC,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,JJ,NN,NN,TO,VB,JJ,NNS,CC,JJ,NNS,WDT,VBP,PRP$,NN,CC,JJ,NN,,,VBG,PRP$,NN,IN,DT,NN,CC,VBG,DT,NN,VBG,WP,PRP,VBP",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,JJ,NN,NN,VBG,NN,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,IN,DT,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,IN,DT,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,IN,DT,NN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,IN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,NN,IN,DT,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,NN,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,NN,TO,VB,DT,RBR,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,NNS,IN,DT,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,POS,NN,IN,DT,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,POS,NN,IN,DT,JJ,NN,VBN,IN,NN,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,POS,NN,IN,DT,JJ,NN,VBN,IN,NN,NNS,,,VBG,DT,JJ,NN,CC,NN,IN,PRP$,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,POS,NN,IN,DT,JJ,NN,VBN,IN,NN,NNS,,,VBG,DT,JJ,NN,CC,NN,IN,PRP$,NN,,,CC,VBG,DT,RB,RBR,JJ,NN,RB",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,POS,NN,IN,DT,JJ,NNS,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NN,POS,NNS,NN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,PRP$,NNS,IN,DT,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,RP,DT,NN,IN,NN,IN,DT,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,RP,JJ,NNS,IN,DT,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,RP,NN,IN,DT,NN,TO,VB,DT,NN,IN,NN,CC,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,RP,NN,IN,DT,NN,TO,VB,DT,NN,IN,NN,CC,NN,IN,DT,PRP$,NNS,CC,NNS,IN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,RP,NN,IN,DT,NN,TO,VB,DT,NN,IN,NN,CC,NN,IN,DT,PRP$,NNS,CC,NNS,IN,NN,,,VBG,NNS,CC,VBG,PRP$,JJ,NN,IN,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,RP,NN,IN,DT,NN,TO,VB,DT,NN,IN,NN,CC,NN,IN,DT,PRP$,NNS,CC,NNS,IN,NN,,,VBG,NNS,IN,DT,NNS,IN,PRP$,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,RP,NN,IN,DT,NN,TO,VB,JJ,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,RP,VBG,IN,DT,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,DT,JJ,NN,IN,DT,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,DT,JJ,NN,IN,DT,JJ,NN,CC,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,DT,JJ,NN,IN,DT,JJ,NN,CC,NN,,,VBG,JJ,NNS,CC,VBG,JJ,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,DT,JJ,NN,IN,DT,JJ,NN,CC,NN,,,VBG,JJ,NNS,CC,VBG,JJ,JJ,NN,,,VBG,JJ,NNS,IN,PRP$,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,DT,JJ,NN,IN,DT,NN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,DT,NN,IN,DT,NN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,JJ,NNS,IN,DT,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,JJ,NNS,IN,DT,JJ,NN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,JJ,NNS,IN,DT,JJ,NN,TO,VB,JJ,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,JJ,NNS,IN,DT,NN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,JJ,NNS,TO,VB,JJ,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,NNP,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,CC,JJ,NNS,IN,DT,JJ,NN,TO,VB,JJ,NNS,CC,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,CC,JJ,NNS,IN,DT,JJ,NN,TO,VB,JJ,NNS,CC,NNS,,,VBG,PRP$,NNS,CC,VBG,PRP$,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,CC,JJ,NNS,IN,DT,JJ,NN,TO,VB,JJ,NNS,CC,NNS,,,VBG,PRP$,NNS,CC,VBG,PRP$,NNS,IN,JJ,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,DT,JJ,JJ,NN,RB",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,DT,JJ,JJ,NN,TO,VB,PRP$,JJ,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,DT,JJ,JJ,NN,TO,VB,PRP$,JJ,NNS,,,VBG,NN,CC,NN,IN,DT,NN,IN,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,DT,JJ,JJ,NN,TO,VB,PRP$,JJ,NNS,,,VBG,NN,CC,NN,IN,DT,NN,IN,NN,,,VBG,IN,PRP$,NNS,CC,VBG,NNS,IN,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,DT,JJ,JJ,NN,TO,VB,PRP,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,DT,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,DT,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,DT,NN,IN,DT,JJ",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,DT,NN,IN,DT,JJ,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,DT,NN,IN,DT,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,DT,NN,TO,VB,PRP$,JJ,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,IN,DT,NN,NNS",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,JJ,NN",FUTURE_CONTINUES
"PRP,MD,VB,VBG,TO,VB,NNS,TO,VB,JJ,JJ,NN",FUTURE_CONTINUES
"DT,NN,NNS,MD,VB,VBN,DT,NN,IN,JJ,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,CC,VBN,NN,NNS,IN,VBG,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,DT,JJ,NN,IN,DT,NNS,VBD",FUTURE_PERFECT
"DT,NN,VBD,VBN,DT,JJ,NN,IN,PRP,VBD,JJ",FUTURE_PERFECT
"DT,NN,VBD,VBN,DT,JJ,NN,IN,VBG,PRP,TO,DT,NNS",FUTURE_PERFECT
"DT,NN,VBD,VBN,DT,NN,IN,DT,JJ,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,DT,NN,IN,DT,JJ,NN,IN,VBG,DT,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,DT,NN,IN,DT,NNS,VBD,NNS",FUTURE_PERFECT
"DT,NN,VBD,VBN,DT,NN,NN,IN,VBG,PRP$,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,DT,NN,RB,IN,VBG,PRP$,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,DT,VBG,NN,IN,VBG,JJ",FUTURE_PERFECT
"DT,NN,VBD,VBN,IN,DT,JJ,NN,IN,VBG,VBD,RP",FUTURE_PERFECT
"DT,NN,VBD,VBN,IN,DT,JJ,VBZ,IN,VBG,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,IN,DT,NN,IN,VBG,RP",FUTURE_PERFECT
"DT,NN,VBD,VBN,IN,DT,NNS,IN,VBG,DT,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,IN,JJ,NNS,IN,DT,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,PRP$,JJ,NNS,IN,PRP$,NNS,VBD",FUTURE_PERFECT
"DT,NN,VBD,VBN,PRP$,NN,IN,DT,NN,IN,VBG,PRP$,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,PRP$,NNS,IN,NN,IN,PRP$,NNS,VBD",FUTURE_PERFECT
"DT,NN,VBD,VBN,RB,IN,DT,NN,IN,DT,JJ,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,RB,IN,PRP,VBD,NN",FUTURE_PERFECT
"DT,NN,VBD,VBN,WRB,VBN,IN,VBG,RP",FUTURE_PERFECT
"DT,NNS,MD,VB,VBN,DT,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"DT,NNS,VBD,VBN,DT,NN,IN,NN,IN,VBG,NN",FUTURE_PERFECT
"DT,NNS,VBD,VBN,IN,DT,NN,NN,IN,DT,NN,VBD",FUTURE_PERFECT
"DT,NNS,VBD,VBN,IN,DT,NN,NN,IN,DT,NNS,VBD",FUTURE_PERFECT
"DT,NNS,VBD,VBN,IN,PRP$,NNS,IN,DT,NNS,VBD,VBN",FUTURE_PERFECT
"DT,NNS,VBD,VBN,JJ,NN,NNS,IN,DT,NN,VBD,PRP",FUTURE_PERFECT
"DT,NNS,VBD,VBN,NNS,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"DT,NNS,VBD,VBN,PRP$,NNS,IN,NN,IN,DT,NN",FUTURE_PERFECT
"IN,CD,NNS,,,PRP,MD,VB,VBN,DT,JJ,NN,IN,DT,JJ,NN",FUTURE_PERFECT
"IN,CD,NNS,,,PRP,MD,VB,VBN,DT,JJ,NN,IN,DT,NN,NN",FUTURE_PERFECT
"IN,CD,NNS,,,PRP,MD,VB,VBN,DT,JJ,NN,TO,VB,DT,NN",FUTURE_PERFECT
"IN,CD,NNS,,,PRP,MD,VB,VBN,DT,NN,NN,IN,PRP$,NNS",FUTURE_PERFECT
"IN,CD,NNS,,,PRP,MD,VB,VBN,PRP$,NN,POS,JJ,NN",FUTURE_PERFECT
"IN,CD,NNS,,,PRP,MD,VB,VBN,PRP$,NN,TO,JJ,NNS",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,DT,JJ,NN",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,DT,JJ,NN,NN",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,DT,NN,IN,NN",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,IN,NNS,IN,NN",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,IN,PRP$,NN,CC,VB,RB,IN,DT,NN",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,NNP,NNP",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,PRP$,JJ,NN",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,PRP$,JJ,NN,IN,NN",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,PRP$,JJ,NN,IN,NNS",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,PRP$,JJ,NN,NN",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,PRP$,NN,CC,VB,DT,JJ,NN",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,PRP$,NN,NN",FUTURE_PERFECT
"IN,DT,JJ,NNS,,,PRP,MD,VB,VBN,TO,VB,NNP,RB",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,DT,JJ,NN",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,DT,JJ,NN,IN,DT,NNS",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,DT,JJ,NN,IN,JJ,NNS",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,IN,NNS",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,JJ,NN,TO,VB,IN,DT,NN",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,PRP$,JJ,JJ,NN",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,PRP$,JJ,NN",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,PRP$,JJ,NN,IN,NNS",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,PRP$,JJ,NN,NN",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,PRP$,NN,IN,VBG,DT,NN",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,PRP$,NN,NNS",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,PRP$,NNP,IN,NN",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,PRP$,NNS,NN",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,RB,IN,DT,JJ,NN,IN,DT,NN",FUTURE_PERFECT
"IN,DT,NN,,,PRP,MD,VB,VBN,TO,DT,NN,IN,NN",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,NN,DT,PRP$,JJ,NNS",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,DT,JJ,NN",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,DT,NN",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,DT,NNS",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,DT,PRP$,NN",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,DT,PRP$,NNS",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,PDT,DT,NN",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,PDT,DT,NN,NNS",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,PDT,DT,NNS",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,PRP$,NN",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,PRP$,NN,NNS",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,PRP$,NNS",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,,,PRP,MD,VB,VBN,VBG,RP,DT,NN",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,IN,,,PRP,MD,VB,VBN,DT,PRP$,JJ,NNS",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,IN,,,PRP,MD,VB,VBN,PDT,DT,NN,NNS",FUTURE_PERFECT
"IN,DT,NN,DT,NN,VBZ,VBN,,,PRP,MD,VB,VBN,DT,NN",FUTURE_PERFECT
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,DT,NN,NN",FUTURE_PERFECT
"IN,DT,NN,IN,DT,NN,,,PRP,MD,VB,VBN,TO,DT,JJ,NN,IN,DT,NN,NN",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,DT,NN,MD,VB,VBN,DT,NN",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,PRP,MD,VB,VBN,DT,JJ,NN",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,PRP,MD,VB,VBN,DT,NN",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,PRP,MD,VB,VBN,DT,NNP,IN,DT,NN",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,PRP,MD,VB,VBN,IN,DT,NNP,NNPS",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,PRP,MD,VB,VBN,PDT,DT,JJ,NNS",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,PRP,MD,VB,VBN,PRP$,JJ,NN",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,PRP,MD,VB,VBN,PRP$,JJ,NN,NN",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,PRP,MD,VB,VBN,PRP$,NN,NN",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,PRP,MD,VB,VBN,PRP$,NN,POS,NN",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,PRP,MD,VB,VBN,TO,DT,CD,NNS",FUTURE_PERFECT
"IN,DT,NN,JJ,NN,,,PRP,MD,VB,VBN,TO,VB,JJ,JJ",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,DT,JJ,NN",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,DT,NN",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,DT,NN,NN",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,DT,NN,NN,IN,PRP$,NN",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,IN,NN",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,NN,DT,NN",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,PDT,DT,NN,NNS",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,PRP$,JJ,NNS",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,PRP$,NN",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,PRP$,NNS",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,VBG,PRP$,NN",FUTURE_PERFECT
"IN,DT,NN,NN,,,PRP,MD,VB,VBN,VBG,PRP$,NNS",FUTURE_PERFECT
"IN,DT,NN,PRP,VBP,,,PRP,MD,VB,RB,JJ,NN",FUTURE_PERFECT
"IN,DT,NN,PRP,VBP,,,PRP,MD,VB,RB,VBN,IN,DT,NN",FUTURE_PERFECT
"IN,DT,NN,PRP,VBP,,,PRP,MD,VB,VBN,DT,JJ,NN",FUTURE_PERFECT
"IN,DT,NN,PRP,VBP,,,PRP,MD,VB,VBN,IN,DT,NN,IN,CD,NNS",FUTURE_PERFECT
"IN,DT,NN,PRP,VBP,,,PRP,MD,VB,VBN,TO,DT,JJ,NN,IN,DT,NN,NN",FUTURE_PERFECT
"IN,DT,NN,PRP,VBP,JJ,NN,,,PRP,MD,VB,VBN,IN,PRP$,NN",FUTURE_PERFECT
"IN,DT,NN,PRP,VBP,RP,,,PRP,MD,VB,RB,VBN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,CD,NNS,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,CD,NNS,IN,DT,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,CC,JJ,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,JJ,NN,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,JJ,NNS,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,NN,IN,DT,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,NN,IN,JJ,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,NN,IN,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,NN,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,NNS,IN,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,NNS,IN,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,JJ,NNS,IN,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,NN,IN,DT,JJ,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,NN,IN,DT,JJ,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,NN,IN,DT,JJ,NN,IN,JJ,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,NN,IN,DT,NN,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,NN,IN,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,NN,IN,NNP,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,NN,IN,NNP,POS,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,NN,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,NNP,NNP,IN,NNP,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,VBG,JJ,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,DT,VBG,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,IN,JJ,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,IN,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,JJ,NN,TO,VB,PRP$,NN,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,JJ,NNS,IN,DT,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,NN,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,PRP$,CD,VBG,JJ,JJ,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,PRP$,JJ,JJ,NN,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,PRP$,JJ,JJ,NNS,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,PRP$,JJ,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,PRP$,JJ,NNS,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,PRP$,NN,IN,NNS,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,PRP$,NN,IN,VBG,DT,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,PRP$,NN,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,PRP$,NN,NNS,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,TO,VB,DT,NN,IN,CD,NNS",FUTURE_PERFECT
"PRP,MD,VB,VBN,TO,VB,JJ,JJ,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,TO,VB,JJ,RB,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,VBG,DT,JJ,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,MD,VB,VBN,VBG,DT,NN,IN,DT,NN,IN,DT,NN",FUTURE_PERFECT
"PRP,VBD,RB,VBN,DT,NN,IN,VBG,DT,NN,NN",FUTURE_PERFECT
